REF_AREA,TIME_PERIOD,OBS_VALUE,category
DNK,2002-Q2,33885.9,Investment
DNK,1972-Q3,4992.8,Public_spending
DNK,1972-Q2,4901.9,Public_spending
DNK,2010-Q2,42562.8,Investment
DNK,1974-Q3,6589.8,Public_spending
DNK,1974-Q2,6237.1,Public_spending
DNK,1974-Q1,5963.6,Public_spending
DNK,1973-Q4,5699.6,Public_spending
DNK,1973-Q3,5475,Public_spending
DNK,1973-Q2,5304.6,Public_spending
DNK,1973-Q1,5173,Public_spending
DNK,1995-Q2,22160,Investment
DNK,1979-Q2,10886.7,Public_spending
DNK,1979-Q1,10527.4,Public_spending
DNK,1978-Q4,10140.1,Public_spending
DNK,1978-Q3,9795.4,Public_spending
DNK,1978-Q2,9424.5,Public_spending
DNK,1978-Q1,9114.4,Public_spending
DNK,1977-Q4,8969.5,Public_spending
DNK,1977-Q3,8706.2,Public_spending
DNK,1977-Q2,8361.6,Public_spending
DNK,1977-Q1,8246.1,Public_spending
DNK,1976-Q4,8219.1,Public_spending
DNK,1976-Q3,8041.8,Public_spending
DNK,1976-Q2,7917,Public_spending
DNK,1976-Q1,7680.8,Public_spending
DNK,1975-Q4,7382.6,Public_spending
DNK,1975-Q3,7413.7,Public_spending
DNK,1975-Q2,7201,Public_spending
DNK,1972-Q1,4805.8,Public_spending
DNK,1989-Q1,21428.6,Public_spending
DNK,1988-Q4,21394.8,Public_spending
DNK,1988-Q3,21117.2,Public_spending
DNK,1988-Q2,21103,Public_spending
DNK,1988-Q1,19925.6,Public_spending
DNK,1987-Q4,19986,Public_spending
DNK,1987-Q3,19834.6,Public_spending
DNK,1987-Q2,19635.9,Public_spending
DNK,1987-Q1,18956.7,Public_spending
DNK,1986-Q4,18369.9,Public_spending
DNK,1986-Q3,18101.3,Public_spending
DNK,1986-Q2,17967.8,Public_spending
DNK,1986-Q1,18059.2,Public_spending
DNK,1985-Q4,17988.7,Public_spending
DNK,1985-Q3,17850.4,Public_spending
DNK,1985-Q2,17664.3,Public_spending
DNK,1985-Q1,17440.5,Public_spending
DNK,1984-Q4,17172,Public_spending
DNK,1984-Q3,16828.5,Public_spending
DNK,1984-Q2,16756.5,Public_spending
DNK,1984-Q1,16667.8,Public_spending
DNK,1983-Q4,16677,Public_spending
DNK,1983-Q3,16583.7,Public_spending
DNK,1983-Q2,16520,Public_spending
DNK,1983-Q1,16519.1,Public_spending
DNK,1982-Q4,16518.7,Public_spending
DNK,1982-Q3,16170.2,Public_spending
DNK,1982-Q2,15865.1,Public_spending
DNK,1982-Q1,15337,Public_spending
DNK,1981-Q4,14931.3,Public_spending
DNK,1981-Q3,14451.5,Public_spending
DNK,1981-Q2,14180.5,Public_spending
DNK,1981-Q1,13674.1,Public_spending
DNK,1980-Q4,13203.1,Public_spending
DNK,1980-Q3,12963.4,Public_spending
DNK,1963-Q3,1558.5,Public_spending
DNK,1972-Q4,5088.7,Public_spending
DNK,1963-Q1,1550,Public_spending
DNK,1962-Q4,1554.1,Public_spending
DNK,1962-Q3,1480.3,Public_spending
DNK,1962-Q2,1463.3,Public_spending
DNK,1962-Q1,1419.7,Public_spending
DNK,1961-Q4,1365,Public_spending
DNK,1961-Q3,1315.2,Public_spending
DNK,1961-Q2,1242.9,Public_spending
DNK,1961-Q1,1180.8,Public_spending
DNK,1960-Q4,1124.5,Public_spending
DNK,1960-Q3,1082.8,Public_spending
DNK,1960-Q2,1048.5,Public_spending
DNK,1960-Q1,1037,Public_spending
DNK,2019-Q2,84236.1,Public_spending
DNK,2019-Q1,82903.4,Public_spending
DNK,2018-Q4,82076.5,Public_spending
DNK,2018-Q3,80960.7,Public_spending
DNK,2018-Q2,80848.4,Public_spending
DNK,2018-Q1,80493.4,Public_spending
DNK,2017-Q4,79608.3,Public_spending
DNK,2017-Q3,79180.8,Public_spending
DNK,2017-Q2,77452.3,Public_spending
DNK,2017-Q1,76427.1,Public_spending
DNK,2016-Q4,74355,Public_spending
DNK,2016-Q3,75295,Public_spending
DNK,2016-Q2,74339.4,Public_spending
DNK,2016-Q1,73148.7,Public_spending
DNK,2015-Q4,71540.4,Public_spending
DNK,2015-Q3,71640.3,Public_spending
DNK,2015-Q2,71068.1,Public_spending
DNK,2015-Q1,70702.7,Public_spending
DNK,2014-Q4,70841.6,Public_spending
DNK,2014-Q3,70487,Public_spending
DNK,2014-Q2,69237,Public_spending
DNK,2014-Q1,69270,Public_spending
DNK,2013-Q4,69618.7,Public_spending
DNK,2013-Q3,69365.6,Public_spending
DNK,2013-Q2,67857.5,Public_spending
DNK,2013-Q1,66912,Public_spending
DNK,2012-Q4,68319.2,Public_spending
DNK,2012-Q3,66181.7,Public_spending
DNK,2012-Q2,65645.1,Public_spending
DNK,2012-Q1,65762.2,Public_spending
DNK,2011-Q4,64790,Public_spending
DNK,2011-Q3,65940.9,Public_spending
DNK,2011-Q2,66967.8,Public_spending
DNK,2011-Q1,65579.8,Public_spending
DNK,2010-Q4,66032.2,Public_spending
DNK,2010-Q3,65631.7,Public_spending
DNK,2010-Q2,65228.2,Public_spending
DNK,2010-Q1,64639.9,Public_spending
DNK,2009-Q4,63414.7,Public_spending
DNK,2009-Q3,62729.1,Public_spending
DNK,2009-Q2,61931.6,Public_spending
DNK,2009-Q1,61254.6,Public_spending
DNK,2008-Q4,59954,Public_spending
DNK,1969-Q2,3352.6,Public_spending
DNK,1969-Q1,3247.8,Public_spending
DNK,1994-Q4,27762.1,Public_spending
DNK,1994-Q3,27307.3,Public_spending
DNK,1994-Q2,27329.4,Public_spending
DNK,1994-Q1,27443.4,Public_spending
DNK,1993-Q4,27149.5,Public_spending
DNK,1993-Q3,26614.1,Public_spending
DNK,1993-Q2,26263.6,Public_spending
DNK,1993-Q1,25595.5,Public_spending
DNK,1992-Q4,25348.4,Public_spending
DNK,1992-Q3,24813.7,Public_spending
DNK,1992-Q2,24312,Public_spending
DNK,1992-Q1,24118.2,Public_spending
DNK,1991-Q4,23984.8,Public_spending
DNK,1991-Q3,23903,Public_spending
DNK,1991-Q2,23496.7,Public_spending
DNK,1991-Q1,23317.6,Public_spending
DNK,1975-Q1,7026.6,Public_spending
DNK,1974-Q4,6825.4,Public_spending
DNK,1999-Q1,34149.6,Public_spending
DNK,1998-Q4,33536.5,Public_spending
DNK,1998-Q3,33369,Public_spending
DNK,1998-Q2,32845.2,Public_spending
DNK,1998-Q1,32420.4,Public_spending
DNK,1997-Q4,31299.4,Public_spending
DNK,1997-Q3,31425.1,Public_spending
DNK,1997-Q2,31086.6,Public_spending
DNK,1997-Q1,30757.7,Public_spending
DNK,1996-Q4,30459.6,Public_spending
DNK,1996-Q3,30378.2,Public_spending
DNK,1996-Q2,30108.3,Public_spending
DNK,1996-Q1,29508.1,Public_spending
DNK,1995-Q4,28921.4,Public_spending
DNK,2008-Q3,58227.2,Public_spending
DNK,2008-Q2,56101.6,Public_spending
DNK,2008-Q1,53877,Public_spending
DNK,2007-Q4,54124.7,Public_spending
DNK,2007-Q3,51907.3,Public_spending
DNK,2007-Q2,50917.7,Public_spending
DNK,2007-Q1,50920.1,Public_spending
DNK,2006-Q4,50076.9,Public_spending
DNK,2006-Q3,49670.2,Public_spending
DNK,2006-Q2,49109,Public_spending
DNK,2006-Q1,48116.4,Public_spending
DNK,2005-Q4,46704.4,Public_spending
DNK,2005-Q3,45515.4,Public_spending
DNK,2005-Q2,44932.2,Public_spending
DNK,2005-Q1,44514,Public_spending
DNK,2004-Q4,44811.2,Public_spending
DNK,2004-Q3,44623,Public_spending
DNK,2004-Q2,44543.7,Public_spending
DNK,1995-Q3,28695.8,Public_spending
DNK,1995-Q2,28336,Public_spending
DNK,1995-Q1,28257.8,Public_spending
DNK,2024-Q4,106485.4,Public_spending
DNK,2024-Q3,104256.3,Public_spending
DNK,2024-Q2,103831.5,Public_spending
DNK,2024-Q1,101217.9,Public_spending
DNK,2023-Q4,99317,Public_spending
DNK,2023-Q3,100074.5,Public_spending
DNK,2023-Q2,99554.4,Public_spending
DNK,2023-Q1,99062.3,Public_spending
DNK,2022-Q4,100048,Public_spending
DNK,2022-Q3,99472.7,Public_spending
DNK,2022-Q2,99582.5,Public_spending
DNK,2022-Q1,102209.8,Public_spending
DNK,2021-Q4,102938.8,Public_spending
DNK,2021-Q3,96819.1,Public_spending
DNK,2021-Q2,97238.7,Public_spending
DNK,2021-Q1,93437.6,Public_spending
DNK,2020-Q4,93254.8,Public_spending
DNK,2020-Q3,90341,Public_spending
DNK,2020-Q2,88757.8,Public_spending
DNK,2020-Q1,89686.8,Public_spending
DNK,2019-Q4,89431.7,Public_spending
DNK,2019-Q3,85644.2,Public_spending
DNK,1971-Q4,4697.9,Public_spending
DNK,1971-Q3,4585.1,Public_spending
DNK,1971-Q2,4464.7,Public_spending
DNK,1971-Q1,4312,Public_spending
DNK,1970-Q4,4167.7,Public_spending
DNK,1970-Q3,4013.7,Public_spending
DNK,1970-Q2,3814.7,Public_spending
DNK,1970-Q1,3698.8,Public_spending
DNK,1969-Q4,3584,Public_spending
DNK,1969-Q3,3458.2,Public_spending
DNK,1968-Q4,3129.1,Public_spending
DNK,1968-Q3,3037.6,Public_spending
DNK,1968-Q2,2959.6,Public_spending
DNK,1968-Q1,2831.6,Public_spending
DNK,1967-Q4,2766.8,Public_spending
DNK,1967-Q3,2706.1,Public_spending
DNK,1967-Q2,2499.5,Public_spending
DNK,1967-Q1,2464.4,Public_spending
DNK,1966-Q4,2404.9,Public_spending
DNK,1966-Q3,2340.3,Public_spending
DNK,1966-Q2,2288.8,Public_spending
DNK,1980-Q2,12597.5,Public_spending
DNK,1980-Q1,12241.2,Public_spending
DNK,1979-Q4,11698.7,Public_spending
DNK,1979-Q3,11204.1,Public_spending
DNK,1963-Q2,1567.1,Public_spending
CRI,2020-Q1,117935.2,GDP
CRI,2019-Q4,118555.3,GDP
CRI,2019-Q3,117903,GDP
CRI,2019-Q2,116646.2,GDP
CRI,2019-Q1,112981.6,GDP
CRI,2018-Q4,108535,GDP
CRI,2018-Q3,107278.2,GDP
CRI,2018-Q2,106362.6,GDP
CRI,2018-Q1,104320.3,GDP
CRI,2017-Q4,103458.5,GDP
CRI,2014-Q1,77263.7,GDP
CRI,2013-Q4,75400.5,GDP
CRI,2013-Q3,74090.4,GDP
CRI,2013-Q2,72044.2,GDP
CRI,2013-Q1,71594,GDP
CRI,2012-Q4,70857.5,GDP
CRI,2012-Q3,69340.9,GDP
CRI,2012-Q2,68429.5,GDP
CRI,2012-Q1,67801.6,GDP
CRI,2011-Q4,66106.3,GDP
CRI,2011-Q3,65149,GDP
CRI,2011-Q2,64489.3,GDP
CRI,2011-Q1,62654.3,GDP
CRI,2010-Q4,61990.7,GDP
CRI,2010-Q3,61221.3,GDP
CRI,2010-Q2,60109.1,GDP
CRI,2010-Q1,59205.7,GDP
CRI,2009-Q4,58276.2,GDP
CRI,2009-Q3,57176.7,GDP
CRI,2009-Q2,56353.7,GDP
CRI,2009-Q1,55642.1,GDP
CRI,2008-Q4,57054,GDP
CRI,2008-Q3,57486.4,GDP
CRI,2008-Q2,56800,GDP
CRI,2008-Q1,56423.3,GDP
CRI,2007-Q4,55110.5,GDP
CRI,2007-Q3,53916.2,GDP
CRI,2007-Q2,52988.3,GDP
CRI,2007-Q1,51382.5,GDP
CRI,2006-Q4,50270.9,GDP
CRI,2006-Q3,48628.4,GDP
CRI,2006-Q2,47264.1,GDP
CRI,2006-Q1,45774,GDP
CRI,2005-Q4,44827.7,GDP
CRI,2005-Q3,43890.3,GDP
CRI,2005-Q2,42762.5,GDP
CRI,2005-Q1,42032.2,GDP
CRI,2004-Q4,41506.6,GDP
CRI,2004-Q3,40650.8,GDP
CRI,2004-Q2,40215.1,GDP
CRI,2004-Q1,39366.1,GDP
CRI,2003-Q4,38694.2,GDP
CRI,2003-Q3,38019.2,GDP
CRI,2003-Q2,37348,GDP
CRI,2003-Q1,36805.6,GDP
CRI,2002-Q4,36133.7,GDP
CRI,2002-Q3,35799.5,GDP
CRI,2002-Q2,35360.3,GDP
CRI,2002-Q1,34570.5,GDP
CRI,2001-Q4,34307.1,GDP
CRI,2001-Q3,34033.2,GDP
CRI,2001-Q2,33504.3,GDP
CRI,2001-Q1,33210.8,GDP
CRI,2000-Q4,32522.4,GDP
CRI,2000-Q3,32119.9,GDP
CRI,2000-Q2,31613.6,GDP
CRI,2000-Q1,31362,GDP
CRI,1999-Q4,30883,GDP
CRI,1999-Q3,30203.5,GDP
DNK,2001-Q1,37234.5,Public_spending
DNK,2004-Q1,43606.4,Public_spending
DNK,2003-Q4,42511.7,Public_spending
DNK,2003-Q3,41708,Public_spending
DNK,2003-Q2,41355.2,Public_spending
DNK,2003-Q1,40857.8,Public_spending
DNK,1990-Q4,22875.2,Public_spending
DNK,1990-Q3,22670.4,Public_spending
DNK,1990-Q2,22334,Public_spending
DNK,1990-Q1,21847.5,Public_spending
DNK,1989-Q4,21688.8,Public_spending
DNK,1989-Q3,21523,Public_spending
DNK,1989-Q2,21412.4,Public_spending
DNK,1999-Q2,34386.4,Public_spending
DNK,1993-Q4,107205.4,GDP
DNK,1993-Q3,104833.3,GDP
DNK,1993-Q2,103488.8,GDP
DNK,1993-Q1,103012.1,GDP
DNK,1992-Q4,104117.2,GDP
DNK,1992-Q3,103299,GDP
DNK,1992-Q2,100688.8,GDP
DNK,1992-Q1,100775.9,GDP
DNK,1991-Q4,98460.3,GDP
DNK,1991-Q3,98936.1,GDP
DNK,1991-Q2,98010.9,GDP
DNK,1991-Q1,96521.7,GDP
DNK,1990-Q4,94867.4,GDP
DNK,1990-Q3,94282.8,GDP
DNK,1990-Q2,93938.1,GDP
DNK,1990-Q1,91119.8,GDP
DNK,1989-Q4,89994.3,GDP
DNK,1989-Q3,87609.8,GDP
DNK,1989-Q2,87759.8,GDP
DNK,1989-Q1,88231.2,GDP
DNK,1988-Q4,86773.4,GDP
DNK,1988-Q3,84036.6,GDP
CRI,1991-Q4,17830.3,GDP
CRI,1991-Q3,17052.3,GDP
CRI,1991-Q2,16823.3,GDP
CRI,1991-Q1,16476.1,GDP
CRI,1994-Q1,21680.7,GDP
CRI,1993-Q4,21599.6,GDP
CRI,1993-Q3,21171.7,GDP
CRI,1993-Q2,20576.3,GDP
CRI,1993-Q1,20141.1,GDP
CRI,1992-Q4,19598.6,GDP
CRI,1992-Q3,19609.1,GDP
CRI,1992-Q2,18707.7,GDP
CRI,1992-Q1,18189.7,GDP
CRI,2017-Q3,101260.4,GDP
CRI,2017-Q2,100707.2,GDP
CRI,2017-Q1,98096.9,GDP
CRI,2016-Q4,96687.2,GDP
CRI,2016-Q3,94611.5,GDP
CRI,2016-Q2,91942,GDP
CRI,2016-Q1,90627,GDP
CRI,2015-Q4,87386.6,GDP
CRI,2015-Q3,86815.2,GDP
CRI,2015-Q2,84805.1,GDP
CRI,2015-Q1,82017.9,GDP
CRI,2014-Q4,81401,GDP
CRI,2014-Q3,80005.3,GDP
CRI,2014-Q2,78536.4,GDP
CRI,1995-Q4,23941.2,GDP
CRI,1995-Q3,23516.2,GDP
CRI,1995-Q2,23410,GDP
CRI,1995-Q1,23631.7,GDP
CRI,1994-Q4,22566,GDP
CRI,1994-Q3,22550.7,GDP
CRI,1994-Q2,22354.8,GDP
CRI,1999-Q2,29775.7,GDP
CRI,1999-Q1,29098.8,GDP
CRI,1998-Q4,29118.2,GDP
CRI,1998-Q3,28341.7,GDP
CRI,1998-Q2,28022.2,GDP
CRI,1998-Q1,27926.2,GDP
CRI,1997-Q4,27243.2,GDP
CRI,1997-Q3,26246.1,GDP
CRI,1997-Q2,25881.3,GDP
CRI,1997-Q1,25238.9,GDP
CRI,1996-Q4,25028.9,GDP
CRI,1996-Q3,24572.7,GDP
CRI,1996-Q2,24073.2,GDP
CRI,1996-Q1,24012.6,GDP
CRI,2024-Q4,157263.9,GDP
CRI,2024-Q3,154170,GDP
DNK,1966-Q1,2228,Public_spending
DNK,1965-Q4,2148.4,Public_spending
DNK,1965-Q3,2097.7,Public_spending
DNK,1965-Q2,1997.3,Public_spending
DNK,1965-Q1,1939.5,Public_spending
DNK,1964-Q4,1885.8,Public_spending
DNK,1964-Q3,1820.2,Public_spending
DNK,1964-Q2,1748.5,Public_spending
DNK,1964-Q1,1671.2,Public_spending
DNK,1963-Q4,1601.4,Public_spending
CRI,2020-Q2,107289.6,GDP
DNK,2012-Q2,248877.3,GDP
DNK,2012-Q1,247642.7,GDP
DNK,2011-Q4,248214.4,GDP
DNK,2011-Q3,246494.8,GDP
DNK,2011-Q2,249102.9,GDP
DNK,2011-Q1,246499.2,GDP
DNK,2010-Q4,243281.3,GDP
DNK,2010-Q3,242186.8,GDP
DNK,2010-Q2,237043.9,GDP
DNK,2010-Q1,232733.6,GDP
DNK,2009-Q4,227021.5,GDP
DNK,2009-Q3,223825.3,GDP
DNK,2009-Q2,220534.2,GDP
DNK,2009-Q1,223459.3,GDP
DNK,2008-Q4,228258.9,GDP
DNK,2008-Q3,230834.6,GDP
DNK,1984-Q4,69535.7,GDP
DNK,1984-Q3,68887.4,GDP
DNK,1984-Q2,67508.1,GDP
DNK,1984-Q1,66376,GDP
DNK,1983-Q4,64883.5,GDP
DNK,1983-Q3,63055.4,GDP
DNK,1983-Q2,62928,GDP
DNK,1983-Q1,61625.2,GDP
DNK,1982-Q4,60677.6,GDP
DNK,1982-Q3,60195.4,GDP
DNK,1974-Q3,28755.2,GDP
DNK,1974-Q2,28279.3,GDP
DNK,1974-Q1,27925.4,GDP
DNK,1973-Q4,27310.4,GDP
DNK,1973-Q3,26868.4,GDP
DNK,1973-Q2,26339.7,GDP
DNK,1973-Q1,25693.7,GDP
DNK,1972-Q4,25061.1,GDP
DNK,1972-Q3,24509.8,GDP
DNK,1972-Q2,24008.7,GDP
DNK,1972-Q1,23540.2,GDP
DNK,1971-Q4,22934.5,GDP
DNK,1971-Q3,22466.2,GDP
DNK,1971-Q2,21945.5,GDP
DNK,1971-Q1,21413.9,GDP
DNK,1970-Q4,21037.2,GDP
DNK,1970-Q3,20672.1,GDP
DNK,1970-Q2,20375.9,GDP
DNK,1970-Q1,20055.3,GDP
DNK,1969-Q4,19602.6,GDP
DNK,1969-Q3,19190.9,GDP
DNK,1969-Q2,18630,GDP
DNK,1969-Q1,18078.8,GDP
DNK,1968-Q4,17447.5,GDP
DNK,1968-Q3,16916.3,GDP
DNK,1968-Q2,16548.4,GDP
DNK,1968-Q1,16188.5,GDP
DNK,1967-Q4,15855.7,GDP
DNK,1967-Q3,15525.7,GDP
DNK,1967-Q2,15014.8,GDP
DNK,1967-Q1,14728.8,GDP
DNK,1966-Q4,14478.3,GDP
DNK,1966-Q3,14250.1,GDP
DNK,1966-Q2,14043.4,GDP
DNK,1966-Q1,13751.6,GDP
DNK,1965-Q4,13518.8,GDP
DNK,1965-Q3,13244.5,GDP
DNK,1965-Q2,12971.2,GDP
DNK,1965-Q1,12713.1,GDP
DNK,1964-Q4,12429.1,GDP
DNK,1964-Q3,12139.8,GDP
DNK,1964-Q2,11828.4,GDP
DNK,1964-Q1,11441.9,GDP
DNK,2002-Q4,41322.5,Public_spending
DNK,2002-Q3,41491.5,Public_spending
DNK,2002-Q2,40972.1,Public_spending
DNK,2002-Q1,40099.1,Public_spending
DNK,2001-Q4,39639.3,Public_spending
DNK,2001-Q3,38770.6,Public_spending
DNK,2001-Q2,37930.4,Public_spending
DNK,2000-Q4,37267.9,Public_spending
DNK,2000-Q3,36891.9,Public_spending
DNK,2000-Q2,36272.9,Public_spending
DNK,2000-Q1,35741,Public_spending
DNK,1999-Q4,35185.8,Public_spending
DNK,1999-Q3,34551.4,Public_spending
DNK,1994-Q1,108995.2,GDP
DNK,1998-Q3,137740.8,GDP
DNK,1998-Q2,135136.4,GDP
DNK,1998-Q1,135808.2,GDP
DNK,1997-Q4,133651.8,GDP
DNK,1997-Q3,131744.6,GDP
DNK,1997-Q2,131533.8,GDP
DNK,1997-Q1,129056.8,GDP
DNK,1996-Q4,126736.5,GDP
DNK,1996-Q3,126039.5,GDP
DNK,1996-Q2,124931.8,GDP
DNK,1996-Q1,121527.5,GDP
DNK,1995-Q4,120291.3,GDP
DNK,1995-Q3,118575.2,GDP
DNK,1995-Q2,117879,GDP
DNK,1995-Q1,117647.5,GDP
DNK,2024-Q4,475743.5,GDP
DNK,2024-Q3,464025.2,GDP
DNK,1988-Q2,84540.7,GDP
DNK,1988-Q1,83523.8,GDP
DNK,1987-Q4,82857.1,GDP
DNK,1987-Q3,81255.6,GDP
DNK,1987-Q2,82016.9,GDP
DNK,1987-Q1,79154.5,GDP
DNK,1986-Q4,79900.6,GDP
DNK,1986-Q3,79337,GDP
DNK,1986-Q2,79121.1,GDP
DNK,1986-Q1,78315.4,GDP
DNK,1985-Q4,76412.7,GDP
DNK,1985-Q3,74446.1,GDP
DNK,1985-Q2,71851.8,GDP
DNK,1985-Q1,70395.6,GDP
DNK,1982-Q2,58608.9,GDP
DNK,1982-Q1,56932.8,GDP
DNK,1981-Q4,55554.2,GDP
DNK,1981-Q3,54460.7,GDP
DNK,1981-Q2,53114.6,GDP
DNK,1981-Q1,52203.8,GDP
DNK,1980-Q4,51007.6,GDP
DNK,1980-Q3,49549.9,GDP
DNK,1980-Q2,49496.2,GDP
DNK,1980-Q1,49588.4,GDP
DNK,1979-Q4,48193,GDP
DNK,1979-Q3,46738.3,GDP
DNK,1979-Q2,45807.2,GDP
DNK,1979-Q1,44164.5,GDP
DNK,1978-Q4,42760.5,GDP
DNK,1978-Q3,41913.9,GDP
DNK,1978-Q2,40508.5,GDP
DNK,1978-Q1,38910.9,GDP
DNK,1977-Q4,38942.1,GDP
DNK,1977-Q3,38419.1,GDP
DNK,1977-Q2,36653.7,GDP
DNK,1977-Q1,35769.4,GDP
DNK,1976-Q4,35740.5,GDP
DNK,1976-Q3,35063,GDP
DNK,1976-Q2,34177.9,GDP
DNK,1976-Q1,33122.7,GDP
DNK,1975-Q4,31895.3,GDP
DNK,1975-Q3,31109.6,GDP
DNK,1975-Q2,30296.1,GDP
DNK,1975-Q1,29956.7,GDP
DNK,1974-Q4,29537.5,GDP
DNK,2019-Q1,341721.9,GDP
DNK,2018-Q4,337584.8,GDP
DNK,2018-Q3,333716.4,GDP
DNK,2018-Q2,328968.5,GDP
CRI,2024-Q2,152421,GDP
CRI,2024-Q1,149546.7,GDP
CRI,2023-Q4,147088,GDP
CRI,2023-Q3,145060.2,GDP
CRI,2023-Q2,142263.2,GDP
CRI,2023-Q1,139150.7,GDP
CRI,2022-Q4,136576.4,GDP
CRI,2022-Q3,132854.5,GDP
CRI,2022-Q2,130051,GDP
CRI,2022-Q1,127252.4,GDP
CRI,2021-Q4,124901.7,GDP
CRI,2021-Q3,123129.3,GDP
CRI,2021-Q2,118745.6,GDP
CRI,2021-Q1,115647.9,GDP
CRI,2020-Q4,110723.7,GDP
CRI,2020-Q3,108238.6,GDP
DNK,2012-Q3,250910,GDP
CRI,2004-Q2,8036.5,Investment
CRI,2004-Q1,7647,Investment
CRI,2003-Q4,7495.5,Investment
CRI,2003-Q3,7186,Investment
CRI,2003-Q2,7798.6,Investment
CRI,2003-Q1,7391.4,Investment
CRI,2002-Q4,6998.7,Investment
CRI,2002-Q3,6973.4,Investment
CRI,2002-Q2,7074.3,Investment
CRI,2002-Q1,7027.8,Investment
CRI,2001-Q4,7182.4,Investment
CRI,2001-Q3,6759.8,Investment
CRI,2001-Q2,6534.3,Investment
CRI,2001-Q1,6289.7,Investment
CRI,2000-Q4,6120.2,Investment
CRI,2000-Q3,6374.1,Investment
CRI,2000-Q2,6463,Investment
CRI,2000-Q1,6189.9,Investment
CRI,2024-Q4,25281.3,Investment
CRI,2024-Q3,24211.4,Investment
CRI,2024-Q2,24076.2,Investment
CRI,2024-Q1,23420.1,Investment
CRI,2023-Q4,22141.9,Investment
CRI,2023-Q3,24262.9,Investment
CRI,2023-Q2,23004.7,Investment
CRI,2023-Q1,23424.4,Investment
CRI,2022-Q4,23023,Investment
CRI,2022-Q3,21862.3,Investment
CRI,2022-Q2,21445.5,Investment
DNK,2005-Q4,190305.2,GDP
DNK,2005-Q3,186464.6,GDP
DNK,2005-Q2,184712.6,GDP
DNK,2005-Q1,180750.1,GDP
DNK,2008-Q1,224669.1,GDP
DNK,2007-Q4,221327.7,GDP
DNK,2007-Q3,214675.4,GDP
DNK,2007-Q2,209059.5,GDP
DNK,2007-Q1,209467.4,GDP
DNK,2006-Q4,206319.6,GDP
DNK,2006-Q3,206193.6,GDP
DNK,2006-Q2,204957,GDP
DNK,2006-Q1,196106.8,GDP
DNK,2024-Q2,451848.7,GDP
DNK,2024-Q1,442654.1,GDP
DNK,2023-Q4,436949.4,GDP
DNK,2023-Q3,433595.2,GDP
DNK,2023-Q2,435616.8,GDP
DNK,2023-Q1,447935.9,GDP
DNK,2022-Q4,454950.5,GDP
DNK,2022-Q3,467096.2,GDP
DNK,2022-Q2,459846.2,GDP
DNK,2022-Q1,445492.9,GDP
DNK,2021-Q4,438819.8,GDP
DNK,2021-Q3,415257.6,GDP
DNK,2021-Q2,399144.4,GDP
DNK,2021-Q1,381029.1,GDP
DNK,2020-Q4,375460.4,GDP
DNK,2020-Q3,372580.4,GDP
DNK,2020-Q2,347077.6,GDP
DNK,2020-Q1,366980.3,GDP
DNK,2019-Q4,362418.3,GDP
DNK,2019-Q3,355962,GDP
DNK,2019-Q2,349546.4,GDP
DNK,1963-Q4,10983.5,GDP
DNK,1963-Q3,10669.8,GDP
DNK,1963-Q2,10435.3,GDP
DNK,1963-Q1,10366.4,GDP
DNK,1962-Q4,10346.1,GDP
DNK,1962-Q3,10271.7,GDP
DNK,1962-Q2,10131.7,GDP
DNK,1962-Q1,9935,GDP
DNK,1961-Q4,9610,GDP
DNK,1961-Q3,9362.5,GDP
DNK,1961-Q2,9113.8,GDP
DNK,1961-Q1,8834.4,GDP
DNK,1960-Q4,8650.5,GDP
DNK,1960-Q3,8475,GDP
DNK,1960-Q2,8358.2,GDP
DNK,1960-Q1,8269.7,GDP
DNK,1994-Q4,116219.7,GDP
DNK,1994-Q3,112894,GDP
DNK,1994-Q2,112844.2,GDP
DNK,1998-Q4,138640.5,GDP
CRI,1998-Q1,6269.1,Investment
CRI,1997-Q4,5591.6,Investment
CRI,1997-Q3,4913.9,Investment
CRI,1997-Q2,5090.8,Investment
CRI,1997-Q1,4591,Investment
CRI,1996-Q4,4466.8,Investment
CRI,1996-Q3,4439.1,Investment
CRI,1996-Q2,4314.4,Investment
CRI,1996-Q1,4334.4,Investment
CRI,1995-Q4,4523.1,Investment
CRI,1995-Q3,4887.9,Investment
CRI,1995-Q2,4636.2,Investment
CRI,1995-Q1,4718.3,Investment
CRI,1994-Q4,4621.3,Investment
CRI,1994-Q3,4715.7,Investment
CRI,1994-Q2,4433.6,Investment
CRI,2022-Q1,22985,Investment
CRI,2021-Q4,21697.9,Investment
CRI,2021-Q3,21169.3,Investment
CRI,2021-Q2,21498.7,Investment
CRI,2021-Q1,16949.2,Investment
CRI,2020-Q4,17698.5,Investment
CRI,2020-Q3,18102,Investment
CRI,2020-Q2,18871.9,Investment
CRI,2020-Q1,17300.7,Investment
CRI,2019-Q4,19303.8,Investment
CRI,2019-Q3,18091,Investment
CRI,2019-Q2,19263.9,Investment
CRI,2019-Q1,19199.5,Investment
CRI,2018-Q4,19733.1,Investment
